WARNING | 2023-04-19 01:49:22,684 | cle.backends.externs | Symbol was allocated without a known size; emulation may fail if it is used non-opaquely: cplus_demangle_operators
Analyzing targets:  37%|███▋      | 34/92 [10:45<03:34,  3.70s/it]DEBUG   | 2023-04-19 02:00:43,651 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x434810
DEBUG   | 2023-04-19 02:00:43,652 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x434810
DEBUG   | 2023-04-19 02:00:43,696 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x434810 (call_depth=1)
DEBUG   | 2023-04-19 02:00:43,717 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x434810
DEBUG   | 2023-04-19 02:00:43,718 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x434810
ERROR   | 2023-04-19 02:00:43,718 | arbiter.master_chief.sa_advanced | Got constant value
DEBUG   | 2023-04-19 02:00:43,718 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x434870
ERROR   | 2023-04-19 02:00:43,720 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:00:43,720 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x434810
DEBUG   | 2023-04-19 02:00:43,721 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x434890
DEBUG   | 2023-04-19 02:00:43,721 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x434890
DEBUG   | 2023-04-19 02:00:43,744 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x434890 (call_depth=1)
DEBUG   | 2023-04-19 02:00:43,751 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x434890
DEBUG   | 2023-04-19 02:00:43,752 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x434890
ERROR   | 2023-04-19 02:00:43,753 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:00:43,753 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x434890
Analyzing targets:  39%|███▉      | 36/92 [10:45<02:02,  2.19s/it]DEBUG   | 2023-04-19 02:00:43,754 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x4350c0
DEBUG   | 2023-04-19 02:00:43,754 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x4350c0
DEBUG   | 2023-04-19 02:00:46,960 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x4350c0 (call_depth=1)
DEBUG   | 2023-04-19 02:00:51,778 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x4350c0
DEBUG   | 2023-04-19 02:00:51,807 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x435168
ERROR   | 2023-04-19 02:00:51,927 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:00:51,927 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x4350c0
Analyzing targets:  40%|████      | 37/92 [10:53<03:15,  3.56s/it]DEBUG   | 2023-04-19 02:00:51,929 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x436170
DEBUG   | 2023-04-19 02:00:51,929 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x436170
DEBUG   | 2023-04-19 02:00:51,967 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x436170 (call_depth=1)
DEBUG   | 2023-04-19 02:00:51,978 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x436170
DEBUG   | 2023-04-19 02:00:51,978 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x436170
ERROR   | 2023-04-19 02:00:51,979 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:00:51,979 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x436170
DEBUG   | 2023-04-19 02:00:51,979 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x4361c0
DEBUG   | 2023-04-19 02:00:51,980 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x4361c0
DEBUG   | 2023-04-19 02:00:52,171 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x4361c0 (call_depth=1)
DEBUG   | 2023-04-19 02:00:52,237 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x4361c0
DEBUG   | 2023-04-19 02:00:52,239 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x4361c0
ERROR   | 2023-04-19 02:00:52,239 | arbiter.master_chief.sa_advanced | Got constant value
DEBUG   | 2023-04-19 02:00:52,239 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x4361e6
ERROR   | 2023-04-19 02:00:52,240 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:00:52,240 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x4361c0
Analyzing targets:  42%|████▏     | 39/92 [10:53<01:57,  2.21s/it]DEBUG   | 2023-04-19 02:00:52,241 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x436280
DEBUG   | 2023-04-19 02:00:52,241 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x436280
DEBUG   | 2023-04-19 02:00:52,340 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x436280 (call_depth=1)
DEBUG   | 2023-04-19 02:00:52,393 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x436280
DEBUG   | 2023-04-19 02:00:52,395 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x4362e0
ERROR   | 2023-04-19 02:00:52,400 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:00:52,400 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x436280
Analyzing targets:  43%|████▎     | 40/92 [10:53<01:31,  1.76s/it]DEBUG   | 2023-04-19 02:00:52,401 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x436370
DEBUG   | 2023-04-19 02:00:52,401 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x436370
DEBUG   | 2023-04-19 02:00:52,491 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x436370 (call_depth=1)
DEBUG   | 2023-04-19 02:00:52,523 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x436370
DEBUG   | 2023-04-19 02:00:52,524 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x4363aa
ERROR   | 2023-04-19 02:00:52,526 | arbiter.master_chief.sa_advanced | Got constant value
DEBUG   | 2023-04-19 02:00:52,526 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x4363bd
ERROR   | 2023-04-19 02:00:52,528 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:00:52,528 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x436370
Analyzing targets:  45%|████▍     | 41/92 [10:54<01:09,  1.37s/it]DEBUG   | 2023-04-19 02:00:52,528 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x436490
DEBUG   | 2023-04-19 02:00:52,528 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x436490
DEBUG   | 2023-04-19 02:00:52,633 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x436490 (call_depth=1)
DEBUG   | 2023-04-19 02:00:52,676 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x436490
DEBUG   | 2023-04-19 02:00:52,679 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x4364c2
ERROR   | 2023-04-19 02:00:52,686 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:00:52,686 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x436490
Analyzing targets:  46%|████▌     | 42/92 [10:54<00:53,  1.06s/it]DEBUG   | 2023-04-19 02:00:52,687 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x436610
DEBUG   | 2023-04-19 02:00:52,687 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x436610
DEBUG   | 2023-04-19 02:00:52,784 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x436610 (call_depth=1)
DEBUG   | 2023-04-19 02:00:52,820 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x436610
DEBUG   | 2023-04-19 02:00:52,821 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43662b
ERROR   | 2023-04-19 02:00:52,823 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:00:52,824 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x436610
Analyzing targets:  47%|████▋     | 43/92 [10:54<00:39,  1.23it/s]DEBUG   | 2023-04-19 02:00:52,824 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x436760
DEBUG   | 2023-04-19 02:00:52,824 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x436760
DEBUG   | 2023-04-19 02:00:52,990 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x436760 (call_depth=1)
DEBUG   | 2023-04-19 02:00:53,083 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x436760
DEBUG   | 2023-04-19 02:00:53,086 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x436793
ERROR   | 2023-04-19 02:00:53,102 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:00:53,102 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x436760
Analyzing targets:  48%|████▊     | 44/92 [10:54<00:32,  1.50it/s]DEBUG   | 2023-04-19 02:00:53,103 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x4369c0
DEBUG   | 2023-04-19 02:00:53,103 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x4369c0
DEBUG   | 2023-04-19 02:00:53,165 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x4369c0 (call_depth=1)
DEBUG   | 2023-04-19 02:00:53,178 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x4369c0
DEBUG   | 2023-04-19 02:00:53,179 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x4369ea
ERROR   | 2023-04-19 02:00:53,181 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:00:53,181 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x4369c0
DEBUG   | 2023-04-19 02:00:53,182 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x436a70
DEBUG   | 2023-04-19 02:00:53,182 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x436a70
DEBUG   | 2023-04-19 02:00:53,292 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x436a70 (call_depth=1)
DEBUG   | 2023-04-19 02:00:53,346 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x436a70
DEBUG   | 2023-04-19 02:00:53,349 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x436adb
ERROR   | 2023-04-19 02:00:53,362 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:00:53,362 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x436a70
Analyzing targets:  50%|█████     | 46/92 [10:54<00:19,  2.32it/s]DEBUG   | 2023-04-19 02:00:53,363 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x436b70
DEBUG   | 2023-04-19 02:00:53,363 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x436b70
DEBUG   | 2023-04-19 02:00:53,408 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x436b70 (call_depth=1)
DEBUG   | 2023-04-19 02:00:53,417 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x436b70
DEBUG   | 2023-04-19 02:00:53,418 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x436b92
ERROR   | 2023-04-19 02:00:53,419 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:00:53,419 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x436b70
DEBUG   | 2023-04-19 02:00:53,419 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x436c10
DEBUG   | 2023-04-19 02:00:53,420 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x436c10
DEBUG   | 2023-04-19 02:00:53,461 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x436c10 (call_depth=1)
DEBUG   | 2023-04-19 02:00:53,477 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x436c10
DEBUG   | 2023-04-19 02:00:53,478 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x436c3d
ERROR   | 2023-04-19 02:00:53,480 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:00:53,480 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x436c10
Analyzing targets:  52%|█████▏    | 48/92 [10:55<00:12,  3.49it/s]DEBUG   | 2023-04-19 02:00:53,481 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x436c70
DEBUG   | 2023-04-19 02:00:53,481 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x436c70
DEBUG   | 2023-04-19 02:00:53,533 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x436c70 (call_depth=1)
DEBUG   | 2023-04-19 02:00:53,556 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x436c70
DEBUG   | 2023-04-19 02:00:53,557 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x436ca9
ERROR   | 2023-04-19 02:00:53,559 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:00:53,559 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x436c70
DEBUG   | 2023-04-19 02:00:53,560 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x436cf0
DEBUG   | 2023-04-19 02:00:53,560 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x436cf0
DEBUG   | 2023-04-19 02:00:53,619 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x436cf0 (call_depth=1)
DEBUG   | 2023-04-19 02:00:53,629 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x436cf0
DEBUG   | 2023-04-19 02:00:53,630 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x436d12
ERROR   | 2023-04-19 02:00:53,632 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:00:53,632 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x436cf0
Analyzing targets:  54%|█████▍    | 50/92 [10:55<00:08,  4.72it/s]DEBUG   | 2023-04-19 02:00:53,632 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x436d80
DEBUG   | 2023-04-19 02:00:53,633 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x436d80
DEBUG   | 2023-04-19 02:00:53,702 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x436d80 (call_depth=1)
DEBUG   | 2023-04-19 02:00:53,726 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x436d80
DEBUG   | 2023-04-19 02:00:53,728 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x436daf
ERROR   | 2023-04-19 02:00:53,731 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:00:53,731 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x436d80
DEBUG   | 2023-04-19 02:00:53,732 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x436e30
DEBUG   | 2023-04-19 02:00:53,732 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x436e30
DEBUG   | 2023-04-19 02:00:53,806 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x436e30 (call_depth=1)
DEBUG   | 2023-04-19 02:00:53,831 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x436e30
DEBUG   | 2023-04-19 02:00:53,832 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x436e60
ERROR   | 2023-04-19 02:00:53,834 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:00:53,834 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x436e30
Analyzing targets:  57%|█████▋    | 52/92 [10:55<00:06,  5.73it/s]DEBUG   | 2023-04-19 02:00:53,835 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x436eb0
DEBUG   | 2023-04-19 02:00:53,835 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x436eb0
DEBUG   | 2023-04-19 02:00:53,897 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x436eb0 (call_depth=1)
DEBUG   | 2023-04-19 02:00:53,917 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x436eb0
DEBUG   | 2023-04-19 02:00:53,918 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x436eef
ERROR   | 2023-04-19 02:00:53,920 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:00:53,920 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x436eb0
DEBUG   | 2023-04-19 02:00:53,921 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x436f40
DEBUG   | 2023-04-19 02:00:53,921 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x436f40
DEBUG   | 2023-04-19 02:00:53,990 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x436f40 (call_depth=1)
DEBUG   | 2023-04-19 02:00:54,002 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x436f40
DEBUG   | 2023-04-19 02:00:54,004 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x436f66
ERROR   | 2023-04-19 02:00:54,006 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:00:54,006 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x436f40
Analyzing targets:  59%|█████▊    | 54/92 [10:55<00:05,  6.86it/s]DEBUG   | 2023-04-19 02:00:54,007 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x436fa0
DEBUG   | 2023-04-19 02:00:54,007 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x436fa0
DEBUG   | 2023-04-19 02:00:54,082 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x436fa0 (call_depth=1)
DEBUG   | 2023-04-19 02:00:54,107 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x436fa0
DEBUG   | 2023-04-19 02:00:54,108 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x436fcc
ERROR   | 2023-04-19 02:00:54,111 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:00:54,111 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x436fa0
DEBUG   | 2023-04-19 02:00:54,112 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x437000
DEBUG   | 2023-04-19 02:00:54,112 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x437000
DEBUG   | 2023-04-19 02:00:54,179 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x437000 (call_depth=1)
DEBUG   | 2023-04-19 02:00:54,195 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x437000
DEBUG   | 2023-04-19 02:00:54,196 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x437031
ERROR   | 2023-04-19 02:00:54,197 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:00:54,197 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x437000
Analyzing targets:  61%|██████    | 56/92 [10:55<00:04,  7.70it/s]DEBUG   | 2023-04-19 02:00:54,198 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x4370d0
DEBUG   | 2023-04-19 02:00:54,198 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x4370d0
DEBUG   | 2023-04-19 02:00:54,220 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x4370d0 (call_depth=1)
DEBUG   | 2023-04-19 02:00:54,227 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x4370d0
DEBUG   | 2023-04-19 02:00:54,228 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x4370d0
ERROR   | 2023-04-19 02:00:54,228 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:00:54,228 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x4370d0
DEBUG   | 2023-04-19 02:00:54,229 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x437120
DEBUG   | 2023-04-19 02:00:54,229 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x437120
DEBUG   | 2023-04-19 02:00:54,253 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x437120 (call_depth=1)
DEBUG   | 2023-04-19 02:00:54,260 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x437120
DEBUG   | 2023-04-19 02:00:54,261 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x437120
ERROR   | 2023-04-19 02:00:54,261 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:00:54,261 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x437120
DEBUG   | 2023-04-19 02:00:54,262 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x437170
DEBUG   | 2023-04-19 02:00:54,262 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x437170
DEBUG   | 2023-04-19 02:00:54,283 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x437170 (call_depth=1)
DEBUG   | 2023-04-19 02:00:54,295 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x437170
DEBUG   | 2023-04-19 02:00:54,295 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x437170
ERROR   | 2023-04-19 02:00:54,296 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:00:54,296 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x437170
DEBUG   | 2023-04-19 02:00:54,297 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x4371c0
DEBUG   | 2023-04-19 02:00:54,297 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x4371c0
DEBUG   | 2023-04-19 02:00:54,322 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x4371c0 (call_depth=1)
DEBUG   | 2023-04-19 02:00:54,328 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x4371c0
DEBUG   | 2023-04-19 02:00:54,329 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x4371c0
ERROR   | 2023-04-19 02:00:54,330 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:00:54,330 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x4371c0
Analyzing targets:  65%|██████▌   | 60/92 [10:55<00:02, 11.92it/s]DEBUG   | 2023-04-19 02:00:54,331 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x4371f0
DEBUG   | 2023-04-19 02:00:54,331 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x4371f0
DEBUG   | 2023-04-19 02:00:54,370 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x4371f0 (call_depth=1)
DEBUG   | 2023-04-19 02:00:54,382 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x4371f0
DEBUG   | 2023-04-19 02:00:54,383 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x4371f0
ERROR   | 2023-04-19 02:00:54,384 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:00:54,384 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x4371f0
DEBUG   | 2023-04-19 02:00:54,385 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x437250
DEBUG   | 2023-04-19 02:00:54,385 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x437250
DEBUG   | 2023-04-19 02:00:54,419 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x437250 (call_depth=1)
DEBUG   | 2023-04-19 02:00:54,428 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x437250
DEBUG   | 2023-04-19 02:00:54,428 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x437250
ERROR   | 2023-04-19 02:00:54,429 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:00:54,429 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x437250
DEBUG   | 2023-04-19 02:00:54,429 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x4372b0
DEBUG   | 2023-04-19 02:00:54,429 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x4372b0
DEBUG   | 2023-04-19 02:00:54,556 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x4372b0 (call_depth=1)
DEBUG   | 2023-04-19 02:00:54,592 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x4372b0
DEBUG   | 2023-04-19 02:00:54,595 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x4372f9
ERROR   | 2023-04-19 02:00:54,600 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:00:54,600 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x4372b0
Analyzing targets:  68%|██████▊   | 63/92 [10:56<00:02, 11.63it/s]DEBUG   | 2023-04-19 02:00:54,601 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x437390
DEBUG   | 2023-04-19 02:00:54,601 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x437390
DEBUG   | 2023-04-19 02:00:54,778 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x437390 (call_depth=1)
DEBUG   | 2023-04-19 02:00:54,819 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x437390
DEBUG   | 2023-04-19 02:00:54,822 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x437408
ERROR   | 2023-04-19 02:00:54,828 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:00:54,828 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x437390
DEBUG   | 2023-04-19 02:00:54,829 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x437d20
DEBUG   | 2023-04-19 02:00:54,829 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x437d20
DEBUG   | 2023-04-19 02:00:54,869 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x437d20 (call_depth=1)
DEBUG   | 2023-04-19 02:00:54,886 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x437d20
DEBUG   | 2023-04-19 02:00:54,887 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x437d60
INFO    | 2023-04-19 02:00:54,889 | arbiter.master_chief.sa_advanced | Found source at arg num : 1
INFO    | 2023-04-19 02:00:54,890 | arbiter.master_chief.sa_advanced | 1 sinks in function @ 0x437d20
Analyzing targets:  71%|███████   | 65/92 [10:56<00:02,  9.97it/s]DEBUG   | 2023-04-19 02:00:54,891 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x437d80
DEBUG   | 2023-04-19 02:00:54,891 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x437d80
DEBUG   | 2023-04-19 02:00:54,923 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x437d80 (call_depth=1)
DEBUG   | 2023-04-19 02:00:54,932 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x437d80
DEBUG   | 2023-04-19 02:00:54,933 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x437d80
INFO    | 2023-04-19 02:00:54,934 | arbiter.master_chief.sa_advanced | Found source at arg num : 2
INFO    | 2023-04-19 02:00:54,934 | arbiter.master_chief.sa_advanced | 1 sinks in function @ 0x437d80
DEBUG   | 2023-04-19 02:00:54,935 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x437f00
